date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:59:57	4008/4008	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:7e95e73500a33d37f5a00b335673d637	https://porto-demo2.myshopify.com/blogs/news/tagged/blog.atom	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/blogs/news/tagged/blog.atom	(from https://porto-demo2.myshopify.com/blogs/news/tagged/blog)
20:59:58	82248/82248	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:0dd3131c27cae47c968d7f4d8bb24cc7	https://porto-demo2.myshopify.com/blogs/news/tagged/POST	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/blogs/news/tagged/POST.419.delayed	(from https://porto-demo2.myshopify.com/blogs/news/tagged/blog)
20:59:58	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/checkout	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/checkout.41a.delayed	(from https://porto-demo2.myshopify.com/blogs/news/tagged/blog)
20:59:58	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db.41b.delayed	(from https://porto-demo2.myshopify.com/blogs/news/tagged/blog)
20:59:58	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/checkout	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/checkout.41c.delayed	(from https://porto-demo2.myshopify.com/blogs/news/tagged/blog)
20:59:58	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db.41d.delayed	(from https://porto-demo2.myshopify.com/blogs/news/tagged/blog)
20:59:58	0/-1	---M--	301	error ('')			https://porto-demo2.myshopify.com/collections/all/products/black-belt	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/all/products/black-belt.41e.delayed	(from https://porto-demo2.myshopify.com/blogs/news/tagged/blog)
20:59:58	0/-1	---M--	301	error ('')			https://porto-demo2.myshopify.com/collections/all/products/black-belt	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/all/products/black-belt.41f.delayed	(from https://porto-demo2.myshopify.com/blogs/news/tagged/blog)
20:59:59	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/checkout	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/checkout.421.delayed	(from https://porto-demo2.myshopify.com/blogs/news/tagged/clothing)
20:59:59	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db.422.delayed	(from https://porto-demo2.myshopify.com/blogs/news/tagged/clothing)
20:59:59	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/checkout	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/checkout.423.delayed	(from https://porto-demo2.myshopify.com/blogs/news/tagged/clothing)
20:59:59	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db.424.delayed	(from https://porto-demo2.myshopify.com/blogs/news/tagged/clothing)
20:59:59	0/-1	---M--	301	error ('')			https://porto-demo2.myshopify.com/collections/all/products/black-belt	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/all/products/black-belt.425.delayed	(from https://porto-demo2.myshopify.com/blogs/news/tagged/clothing)
20:59:59	0/-1	---M--	301	error ('')			https://porto-demo2.myshopify.com/collections/all/products/black-belt	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/all/products/black-belt.426.delayed	(from https://porto-demo2.myshopify.com/blogs/news/tagged/clothing)
20:59:59	4012/4012	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:76655cc1e4058df222eeeaaa9bd9e614	https://porto-demo2.myshopify.com/blogs/news/tagged/clothing.atom	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/blogs/news/tagged/clothing.atom	(from https://porto-demo2.myshopify.com/blogs/news/tagged/clothing)
20:59:59	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/checkout	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/checkout.428.delayed	(from https://porto-demo2.myshopify.com/blogs/news/tagged/dresses)
20:59:59	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db.429.delayed	(from https://porto-demo2.myshopify.com/blogs/news/tagged/dresses)
20:59:59	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/checkout	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/checkout.42a.delayed	(from https://porto-demo2.myshopify.com/blogs/news/tagged/dresses)
20:59:59	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db.42b.delayed	(from https://porto-demo2.myshopify.com/blogs/news/tagged/dresses)
20:59:59	0/-1	---M--	301	error ('')			https://porto-demo2.myshopify.com/collections/all/products/black-belt	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/all/products/black-belt.42c.delayed	(from https://porto-demo2.myshopify.com/blogs/news/tagged/dresses)
20:59:59	0/-1	---M--	301	error ('')			https://porto-demo2.myshopify.com/collections/all/products/black-belt	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/all/products/black-belt.42d.delayed	(from https://porto-demo2.myshopify.com/blogs/news/tagged/dresses)
20:59:59	7620/7620	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:1a326d0698ee52ddd0db08dbb5f842ec	https://porto-demo2.myshopify.com/blogs/news/tagged/dresses.atom	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/blogs/news/tagged/dresses.atom	(from https://porto-demo2.myshopify.com/blogs/news/tagged/dresses)
21:00:00	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/checkout	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/checkout.42f.delayed	(from https://porto-demo2.myshopify.com/blogs/news/tagged/fashion)
21:00:00	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db.430.delayed	(from https://porto-demo2.myshopify.com/blogs/news/tagged/fashion)
21:00:00	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/checkout	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/checkout.431.delayed	(from https://porto-demo2.myshopify.com/blogs/news/tagged/fashion)
21:00:00	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db.432.delayed	(from https://porto-demo2.myshopify.com/blogs/news/tagged/fashion)
21:00:00	0/-1	---M--	301	error ('')			https://porto-demo2.myshopify.com/collections/all/products/black-belt	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/all/products/black-belt.433.delayed	(from https://porto-demo2.myshopify.com/blogs/news/tagged/fashion)
21:00:00	0/-1	---M--	301	error ('')			https://porto-demo2.myshopify.com/collections/all/products/black-belt	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/all/products/black-belt.434.delayed	(from https://porto-demo2.myshopify.com/blogs/news/tagged/fashion)
21:00:00	7620/7620	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:b6f735557a2dfcaf3ba43c39a1463e94	https://porto-demo2.myshopify.com/blogs/news/tagged/fashion.atom	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/blogs/news/tagged/fashion.atom	(from https://porto-demo2.myshopify.com/blogs/news/tagged/fashion)
21:00:00	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/checkout	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/checkout.436.delayed	(from https://porto-demo2.myshopify.com/blogs/news/tagged/photography)
21:00:00	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db.437.delayed	(from https://porto-demo2.myshopify.com/blogs/news/tagged/photography)
21:00:00	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/checkout	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/checkout.438.delayed	(from https://porto-demo2.myshopify.com/blogs/news/tagged/photography)
21:00:00	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db.439.delayed	(from https://porto-demo2.myshopify.com/blogs/news/tagged/photography)
21:00:00	0/-1	---M--	301	error ('')			https://porto-demo2.myshopify.com/collections/all/products/black-belt	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/all/products/black-belt.43a.delayed	(from https://porto-demo2.myshopify.com/blogs/news/tagged/photography)
21:00:00	0/-1	---M--	301	error ('')			https://porto-demo2.myshopify.com/collections/all/products/black-belt	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/all/products/black-belt.43b.delayed	(from https://porto-demo2.myshopify.com/blogs/news/tagged/photography)
21:00:00	4015/4015	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:5645a2b5d53a0f53ffab722555d485b4	https://porto-demo2.myshopify.com/blogs/news/tagged/photography.atom	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/blogs/news/tagged/photography.atom	(from https://porto-demo2.myshopify.com/blogs/news/tagged/photography)
21:00:01	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/checkout	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/checkout.43d.delayed	(from https://porto-demo2.myshopify.com/blogs/news/tagged/shoes)
21:00:01	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db.43e.delayed	(from https://porto-demo2.myshopify.com/blogs/news/tagged/shoes)
21:00:01	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/checkout	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/checkout.43f.delayed	(from https://porto-demo2.myshopify.com/blogs/news/tagged/shoes)
21:00:01	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db.440.delayed	(from https://porto-demo2.myshopify.com/blogs/news/tagged/shoes)
21:00:01	0/-1	---M--	301	error ('')			https://porto-demo2.myshopify.com/collections/all/products/black-belt	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/all/products/black-belt.441.delayed	(from https://porto-demo2.myshopify.com/blogs/news/tagged/shoes)
21:00:01	0/-1	---M--	301	error ('')			https://porto-demo2.myshopify.com/collections/all/products/black-belt	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/all/products/black-belt.442.delayed	(from https://porto-demo2.myshopify.com/blogs/news/tagged/shoes)
21:00:01	7618/7618	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:a134f9d5469e9620f6bc22ab075dc1a7	https://porto-demo2.myshopify.com/blogs/news/tagged/shoes.atom	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/blogs/news/tagged/shoes.atom	(from https://porto-demo2.myshopify.com/blogs/news/tagged/shoes)
21:00:01	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/checkout	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/checkout.444.delayed	(from https://porto-demo2.myshopify.com/blogs/news/tagged/women)
21:00:01	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db.445.delayed	(from https://porto-demo2.myshopify.com/blogs/news/tagged/women)
21:00:01	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/checkout	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/checkout.446.delayed	(from https://porto-demo2.myshopify.com/blogs/news/tagged/women)
21:00:01	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db.447.delayed	(from https://porto-demo2.myshopify.com/blogs/news/tagged/women)
21:00:01	0/-1	---M--	301	error ('')			https://porto-demo2.myshopify.com/collections/all/products/black-belt	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/all/products/black-belt.448.delayed	(from https://porto-demo2.myshopify.com/blogs/news/tagged/women)
21:00:01	0/-1	---M--	301	error ('')			https://porto-demo2.myshopify.com/collections/all/products/black-belt	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/all/products/black-belt.449.delayed	(from https://porto-demo2.myshopify.com/blogs/news/tagged/women)
21:00:01	4009/4009	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:6718a620afdb94198a45407f79433158	https://porto-demo2.myshopify.com/blogs/news/tagged/women.atom	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/blogs/news/tagged/women.atom	(from https://porto-demo2.myshopify.com/blogs/news/tagged/women)
21:00:02	4355/4355	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:a4c3929ce8207439a6dc71ae49f7a149	https://porto-demo2.myshopify.com/cart/POST	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/cart/POST	(from https://porto-demo2.myshopify.com/cart/)
21:00:02	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/checkout	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/checkout.44b.delayed	(from https://porto-demo2.myshopify.com/cart/)
21:00:02	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db.44c.delayed	(from https://porto-demo2.myshopify.com/cart/)
21:00:02	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/checkout	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/checkout.44d.delayed	(from https://porto-demo2.myshopify.com/cart/)
21:00:02	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db.44e.delayed	(from https://porto-demo2.myshopify.com/cart/)
21:00:02	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db.44f.delayed	(from https://porto-demo2.myshopify.com/checkout/)
21:00:02	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db.450.delayed	(from https://porto-demo2.myshopify.com/checkout/)
21:00:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:03:00%20GMT	http://cdn.shopify.com/s/files/1/1612/9747/products/SilverPortoHeadset_grande.jpg?v=1597921613	C:/My%20Web%20Sites/porto/cdn.shopify.com/s/files/1/1612/9747/products/SilverPortoHeadset_grande58fd.jpg	(from https://porto-demo2.myshopify.com/collections/best-selling-products/products/silver-porto-headset)
21:00:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:03:01%20GMT	http://cdn.shopify.com/s/files/1/1612/9747/products/SilverPortoHeadset1_grande.jpg?v=1597921613	C:/My%20Web%20Sites/porto/cdn.shopify.com/s/files/1/1612/9747/products/SilverPortoHeadset1_grande58fd.jpg	(from https://porto-demo2.myshopify.com/collections/best-selling-products/products/silver-porto-headset)
21:00:03	21573/21573	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Jul%202022%2016:03:01%20GMT	https://cdn.shopify.com/s/files/1/1612/9747/products/SilverPortoHeadset_grande.jpg?v=1597921613	C:/My%20Web%20Sites/porto/cdn.shopify.com/s/files/1/1612/9747/products/SilverPortoHeadset_grande58fd.jpg	(from https://porto-demo2.myshopify.com/collections/best-selling-products/products/silver-porto-headset)
21:00:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:03:03%20GMT	http://cdn.shopify.com/s/files/1/1612/9747/products/SilverPortoHeadset2_grande.jpg?v=1597921613	C:/My%20Web%20Sites/porto/cdn.shopify.com/s/files/1/1612/9747/products/SilverPortoHeadset2_grande58fd.jpg	(from https://porto-demo2.myshopify.com/collections/best-selling-products/products/silver-porto-headset)
21:00:04	20378/20378	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Jul%202022%2016:03:02%20GMT	https://cdn.shopify.com/s/files/1/1612/9747/products/SilverPortoHeadset1_grande.jpg?v=1597921613	C:/My%20Web%20Sites/porto/cdn.shopify.com/s/files/1/1612/9747/products/SilverPortoHeadset1_grande58fd.jpg	(from https://porto-demo2.myshopify.com/collections/best-selling-products/products/silver-porto-headset)
21:00:05	21839/21839	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Jul%202022%2016:03:03%20GMT	https://cdn.shopify.com/s/files/1/1612/9747/products/SilverPortoHeadset2_grande.jpg?v=1597921613	C:/My%20Web%20Sites/porto/cdn.shopify.com/s/files/1/1612/9747/products/SilverPortoHeadset2_grande58fd.jpg	(from https://porto-demo2.myshopify.com/collections/best-selling-products/products/silver-porto-headset)
21:00:06	157454/157454	---MCZ	200	added ('OK')	text/html	etag:cacheable:67ce1575f3c23eceeef2011533bb1dfb	https://porto-demo2.myshopify.com/products/silver-porto-headset	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/products/silver-porto-headset.html	(from https://porto-demo2.myshopify.com/collections/best-selling-products/products/silver-porto-headset)
